2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TB,,,,,,,Malaria (p.falc),,,,,,,,,,,,,,,,Malaria (p.vivax),,,,,,,,,,Malaria,HIV,,,,,,,,,,,,,RoundWorm,,,Hookworm,,Whipworm,,,,,,Worms,Schistosomiasis,,,,,Total,,,TB,,,,,,,Malaria (p.falc),,,,,,,,,,,,,,,,,,,Malaria (p.vivax),,,,,,,,,,Malaria,HIV,,,,,,,,,,,RoundWorm,,,Hookworm,,Whipworm,,,,,,Worms,Schistomasis,,Onchocerciasis,,,,,Total
Kiribati,0,"1,329.10",0,0,0,0.86,"1,329.95",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0.51,0.01,0.21,0,0.23,0.21,0.03,0.02,0.35,0.1,0,0,1.68,,,,,,,,,-,-,-,-,,-,-,,-,"1,331.63",,Kiribati,"36,747.80","234,395.80",0,0,0,407.1,"271,550.70",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,0.08,0,0,0.16,0.06,0.02,0.09,0.19,0.82,,,,,,,,,0,0,0,0,,0,,0,,,0,"271,551.53"
Kuwait,7.86,"3,820.76",0.9,0.14,1.23,0.07,"3,830.96",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,-,-,-,-,,-,,,-,"3,830.96",,Kuwait,200.5,"1,278.89",0.91,0.14,11.74,0.46,"1,492.64",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,0,,0,,,0,"1,492.64"
Kyrgyzstan,"20,947.49",0,142.97,22.14,321.85,49.03,"21,483.48",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,122.26,3.9,50.14,1.11,54.56,49.82,6.79,5.95,81.66,21.83,0,0,398.02,,,,,,,,,-,-,-,-,,-,,,-,"21,881.50",,Kyrgyzstan,64.21,409.58,56.24,8.71,86.82,5.44,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.38,2.54,64.65,0.07,0.33,113.79,42.22,13.93,69.64,132.41,596.97,,,,,,,,,0,0,0,0,,0,0,0,,,0,"1,227.97"
Lao People's Democratic Republic,"7,358.68","83,520.16",0.36,0.06,0.62,61.16,"90,941.04","2,830.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,830.60",251.8,0,,,0,0,,0,0,251.8,"3,082.40",220.46,1.82,93.44,1.7,96.19,89.81,13.79,6.32,155.57,44.99,0,0,724.09,,,,,,14.78,,-,-,-,14.78,14.78,137.29,137.29,,0.12,0.12,"97,730.31",,Lao People's Democratic Republic,"3,031.03","19,333.39",0,0,0,0,"22,364.42",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,797.88,0,0,0,0,0,0,0,0,797.88,797.88,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,42.37,42.37,,0,,0.06,0.06,"23,204.73"
Latvia,332.1,"5,170.83",21.61,3.35,83,1.83,"5,612.72",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,448.99,1.31,189.89,3.61,193.72,189.88,30.96,11.68,317.2,99.72,0,0,"1,486.96",,,,,,,,,-,-,-,-,,-,,,-,"7,099.69",,Latvia,"3,347.22","21,350.25",324.95,50.31,666.74,64.34,"25,803.81",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.61,0.12,2.73,0,0.02,4.75,1.76,0.59,2.94,5.52,25.03,,,,,,,,,0,0,0,0,,0,,0,,,0,"25,828.85"
Lebanon,78.35,"4,483.69",1.33,0.21,5.86,0.45,"4,569.88",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,101.52,0.33,43.11,0.79,43.95,42.18,6.75,2.58,72.04,21.91,0,0,335.17,,,,,,,,,-,-,-,-,,-,,,-,"4,905.05",,Lebanon,231.9,"1,479.18",4.23,0.65,5.24,0.36,"1,721.57",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,0,,0,,,0,"1,721.57"
Lesotho,"52,563.69","24,189.82",45.42,7.03,100.39,67.47,"76,973.82",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,"24,503.90",258.95,"10,369.27",190.28,"10,725.11","9,921.50","1,497.14",743.58,"17,231.95","4,891.68",0,0,"80,333.37",,,,240.93,113.83,71.4,114.69,,-,354.76,186.09,540.85,,-,,,-,"157,848.04",,Lesotho,198.18,"1,264.11",15.55,2.41,39.96,2.08,"1,522.29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,094.24",165.6,"1,002.96",5.89,27.79,"1,204.54",413.51,248.27,"1,038.22","1,320.29","7,521.30",,,,,,,,,0,0,0,0,-,0,0,0,,,0,"9,043.60"
Liberia,"5,533.05","97,155.82",0,0,0,68.16,"102,757.02",0,0,0,0,"733,357.72",0,0,0,0,0,0,0,0,0,0,"733,357.72",0,0,,,0,0,,0,0,0,"733,357.72","2,710.06",40.34,"1,134.85",22.53,"1,187.19","1,117.81",168.36,94.5,"1,877.00",544.73,0,0,"8,897.37",,,,883.11,,0.34,,-,-,883.11,0.34,883.44,852.85,852.85,,177.39,177.39,"1,580,283.52",,Liberia,"11,934.84","76,126.33",0,0,0,132.22,"88,193.38",0,0,0,0,0,"39,583.60",0,0,0,0,0,0,0,0,0,0,0,0,"39,583.60",0,0,0,0,0,0,0,0,0,0,"39,583.60",162.97,4.03,67.31,0.13,0.61,116,42.66,15.22,72.22,134.09,615.23,,,,,,,,,0,0,0,0,"1,541.14","1,541.14",,0,,152.41,152.41,"130,085.76"
Libya,0,0,0,0,0,5.7,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,23.4,0.23,9.88,0.19,10.21,9.6,1.47,0.71,16.43,4.79,0,0,76.9,,,,,,,,,-,-,-,-,,-,,,-,82.6,,Libya,"10,247.08","65,360.97",0,0,0,0,"75,608.05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.53,0.04,4.13,0,0,8,2.99,0.86,4.5,9.36,40.4,,,,,,,,,0,0,0,0,,0,,0,,,0,"75,648.45"
Lithuania,"1,778.45","9,103.60",67.58,10.46,243.76,7.74,"11,211.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.02,,,,,,,,,-,-,-,-,,-,,,-,"11,211.62",,Lithuania,326.82,"2,084.62",56.68,8.77,81.27,12.04,"2,570.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,0,,0,,,0,"2,570.20"
Luxembourg,15.1,77.31,0,0,0,0.06,92.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0.7,0.1,0.25,0.01,0.35,0.23,0,0.09,0.37,0,0,0,2.1,,,,,,,,,-,-,-,-,,-,,,-,94.57,,Luxembourg,758.04,"4,835.14",0,0,0,8.4,"5,601.58",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,0,0,0,,,0,"5,601.58"
Madagascar,372.58,"239,554.37",0,0,0,26.13,"239,953.08",0,0,0,0,"159,922.72",0,0,0,0,0,0,0,0,0,0,"159,922.72",0,0,,,0,0,,0,0,0,"159,922.72",29.96,0.35,12.53,0.26,13.03,12.65,1.99,1,20.76,6.37,0,0,98.88,"2,155.89",,"2,956.80",143.39,,321.17,,-,"5,112.69",143.39,321.17,"5,577.26","1,240.07","1,240.07",,127.92,127.92,"566,842.63",,Madagascar,4.42,28.22,0.09,0.01,0.11,0.03,32.88,0,0,0,0,0,"72,636.34",0,0,0,0,0,0,0,0,0,0,0,0,"72,636.34",0,0,0,0,0,0,0,0,0,0,"72,636.34",255.89,6.78,106.44,0.22,1.04,180.27,66.62,24.76,113.94,208.92,964.89,"20,696.78",,"141,532.94",,,379.36,,-,"162,229.72",0,379.36,"162,609.08",621.01,621.01,0,0,,125.48,125.48,"236,989.68"
Malawi,"148,379.27","134,184.63",26.38,4.08,60.31,37.87,"282,692.54","851,198.70",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"851,198.70",0,0,,,0,0,,0,0,0,"851,198.70","63,514.19","1,145.36","26,642.54",514.81,"28,018.57","25,565.47","3,691.47","2,309.32","43,984.40","12,049.65",0,0,"207,435.77",,,,,,,,,-,-,-,-,637.19,637.19,,430.72,430.72,"2,193,593.62",,Malawi,"22,673.42","144,622.37",513.11,79.44,"1,421.98",72.23,"169,382.55","192,557.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"192,557.20",0,0,0,0,0,0,0,0,0,0,"192,557.20","58,742.13","5,211.72","28,842.39",186.15,878.45,"32,382.24","10,873.12","7,142.08","29,697.25","34,948.40","208,903.91",,,,,,,,,0,0,0,0,,0,,0,,,0,"570,843.65"
Malaysia,"4,120.49","61,721.32",11.61,1.8,15.23,43.9,"65,914.34",0,0,0,273.95,0,0,0,0,0,0,0,0,0,0,0,273.95,713.64,0,,,0,0,,0,0,713.64,987.6,"1,650.28",10.2,697.86,13.08,716.4,686.03,108.43,46.04,"1,163.12",351.19,0,0,"5,442.63",,,,,,,,,-,-,-,-,,-,-,,-,"72,618.52",,Malaysia,"22,628.41","144,335.28",96.71,14.97,293.55,22.95,"167,391.88",0,0,0,0,0,0,194,0,0,0,0,0,0,0,0,0,0,0,194,115.74,0,0,0,0,0,0,0,0,115.74,309.75,315.75,6.77,131.89,0.2,0.96,224.02,82.58,28.52,141.5,259.44,"1,191.61",,,,,,,,,0,0,0,0,,0,,0,-,-,0,"168,893.24"
Maldives,0,498.27,0,0,0,0.32,498.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,1.85,0,0.78,0.01,0.8,0.78,0.13,0.05,1.31,0.41,0,0,6.13,,,,,,,,,-,-,-,-,,-,,,-,504.72,,Maldives,"4,851.77","30,947.01",0,0,0,53.75,"35,852.52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0.03,0,0,0.05,0.02,0.01,0.03,0.06,0.25,,,,,,,,,0,0,0,0,-,0,0,0,,,0,"35,852.77"
Mali,"23,445.60","162,610.01",10.59,1.64,24.08,133.02,"186,224.94","721,958.54",0,0,0,"606,844.52",0,0,0,0,0,0,0,0,0,0,"1,328,803.06",0,0,,,0,0,,0,0,0,"1,328,803.06",907.41,18,379.3,7.51,400.65,366.81,52.72,34.55,625.01,171.64,0,0,"2,963.61",,,,0.14,,,,,-,0.14,-,0.14,"1,429.53","1,429.53",,-,-,"2,848,224.34",,Mali,26.74,170.56,2.6,0.4,4.94,0.28,205.52,"328,047.26",0,0,0,0,"322,639.19",0,0,0,0,0,0,0,0,0,0,0,0,"650,686.45",0,0,0,0,0,0,0,0,0,0,"650,686.45",643.75,46.17,296.74,1.66,7.8,388.94,135.67,75.59,309.02,431.35,"2,336.70",,,,,,,,,0,0,0,0,874.43,874.43,,0,,434.51,434.51,"654,537.61"
Malta,7.16,83.88,0,0,0,0.06,91.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0.52,0.07,0.19,0.01,0.26,0.17,0,0.07,0.28,0,0,0,1.56,,,,,,,,,-,-,-,-,,-,,,-,92.66,,Malta,"14,582.19","93,012.46",0,0,0,161.55,"107,756.19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,0,,0,,,0,"107,756.19"
Marshall Islands,0,780.48,0.14,0.02,0.19,0.03,780.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,11.77,2.3,,,,-,14.07,-,14.07,,-,,,-,794.93,,Marshall Islands,2.85,18.21,0,0,0.01,0.03,21.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34,0.01,0.53,0,0,1.02,0.38,0.11,0.57,1.19,5.14,,,,,,,,,0,0,0,0,,0,0,0,,,0,26.24
Mauritania,"3,744.29","32,950.70",9.1,1.41,20.7,24.96,"36,751.16","26,401.04",0,0,0,"21,709.02",0,0,0,0,0,0,0,0,0,0,"48,110.06",0,0,,,0,0,,0,0,0,"48,110.06",357.26,3.13,150.39,2.91,155.3,149.17,23.41,10.83,250.02,75.59,0,0,"1,178.02",,,,,,,,,-,-,-,-,279.48,279.48,,,-,"134,428.77",,Mauritania,14.59,93.09,0,0,0,0,107.68,"3,004.00",0,0,0,0,"3,011.49",0,0,0,0,0,0,0,0,0,0,0,0,"6,015.49",0,0,0,0,0,0,0,0,0,0,"6,015.49",180.06,9.16,79.05,0.32,1.51,117.43,42.15,19.4,83.35,133.11,665.55,,,,,,,,,0,0,0,0,,0,,0,,,0,"6,788.72"
Mauritius,26.8,558.23,0,0,0,0.39,585.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,114.68,0.35,48.48,0.92,49.47,48.55,7.92,3,80.97,25.5,0,0,379.84,,,,,,,,,-,-,-,-,,-,,,-,965.26,,Mauritius,"2,700.71","17,226.50",0,0,0,3.45,"19,930.67",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.03,0.03,3.15,0,0,6.1,2.28,0.65,3.43,7.14,30.83,,,,,,,,,0,0,0,0,,0,,0,,,0,"19,961.49"
Mexico,"20,442.28","138,135.46",77.46,11.99,129.21,29.8,"158,826.21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.27,0,,,0,0,,0,0,3.27,3.27,"4,750.45",96.36,"3,609.57",17.49,229.15,"3,123.49",276.43,125.37,178.01,"1,156.63",481.33,10.39,"14,054.68",,,,,,,,,-,-,-,-,,-,,,-,"172,884.15",,Mexico,53.77,342.98,5.4,0.84,7.44,0.49,410.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.67,0,0,0,0,0,0,0,0,150.67,150.67,"5,289.01",147.75,"2,242.24",4.69,22.25,"3,687.95","1,337.38",476.76,"2,397.04","4,226.96","19,832.04",,,,,,,,,0,0,0,0,,0,,0,,,0,"20,393.64"
Micronesia (Federated States of),0,"1,035.19",0.19,0.03,0.32,0.13,"1,035.86",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,-,-,-,-,,-,0.03,,0.03,"1,035.88",,Micronesia (Federated States of),"10,859.51","69,267.38",0,0,0,0,"80,126.89",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,0,,0,1.18,0.58,1.76,"80,128.65"
Monaco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,-,-,-,-,,-,,,-,0,,Monaco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,0,,0,,,0,0
Mongolia,9.73,"31,629.29",39.94,6.18,70.42,9.94,"31,765.51",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,11.03,0.02,4.68,0.09,4.76,4.64,0.75,0.28,7.82,2.44,0,0,36.5,,,,,,,,,-,-,-,-,,-,,,-,"31,802.00",,Mongolia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78,0,0.31,0,0,0.6,0.22,0.06,0.33,0.7,3,,,,,,,,,0,0,0,0,,0,,0,,,0,3
Montenegro,2.55,324.21,0,0,0,0.21,326.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0.29,0.04,0.11,0,0.15,0.1,0,0.04,0.16,0,0,0,0.88,,,,,,,,,-,-,-,-,,-,,,-,327.86,,Montenegro,"1,865.97","11,902.09",0,0,0,20.67,"13,788.73",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,0,,0,,,0,"13,788.73"
Montserrat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,-,-,-,-,,-,,,-,0,,Montserrat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,0,,0,,,0,0
Morocco,"13,751.55","244,892.44",23.67,3.67,35.96,97.22,"258,804.51",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,473.87,4.63,199.41,3.86,206.37,197.03,30.65,14.66,331.28,99.08,0,0,"1,560.83",,,,,,,,,-,-,-,-,,-,,,-,"260,365.34",,Morocco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274.92,13.23,124.98,0.45,2.11,175.09,62.62,28.02,131.48,198.08,"1,010.98",,,,,,,,,0,0,0,0,20.7,20.7,0,0,,,0,"1,031.69"
Mozambique,"269,763.20","268,219.93",26.53,4.11,55.25,174.47,"538,243.47","1,892,172.50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,892,172.50",0,0,,,0,0,,0,0,0,"1,892,172.50","88,804.65","1,682.77","37,101.26",739.99,"39,139.16","36,144.37","5,258.18","3,343.48","61,169.26","17,073.90",0,0,"290,457.02",,,,"5,826.70",,151.84,,-,-,"5,826.70",151.84,"5,978.54",288.5,288.5,,230.06,230.06,"4,619,542.59",,Mozambique,"12,080.20","77,053.55","1,088.20",168.47,"2,148.20",122.08,"92,660.70","399,309.01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"399,309.01",0,0,0,0,0,0,0,0,0,0,"399,309.01","181,015.73","18,855.99","91,929.27",679.01,"3,202.53","93,033.02","30,478.69","23,593.63","93,879.32","98,425.92","635,093.13",,,,,,,,,0,0,0,0,353.99,353.99,,0,,370.77,370.77,"1,127,787.60"
Myanmar,"196,836.66","947,951.89",70.72,10.95,92.95,805.94,"1,145,769.12","13,683.19",0,"14,093.59","14,093.59",0,0,0,0,0,0,0,0,0,0,0,"41,870.38","19,056.13",0,,,0,0,,0,0,"19,056.13","60,926.50","8,356.86",110.4,"3,500.98",69.4,"3,654.24","3,467.74",529.64,282.06,"5,799.18","1,709.55",0,0,"27,480.05",,,,,,,,,-,-,-,-,,-,183.19,,183.19,"1,276,229.24",,Myanmar,"46,809.21","298,572.51","9,739.69","1,507.88","16,806.83","1,005.85","374,441.98","10,170.47",0,0,0,0,0,0,0,0,0,0,0,"9,878.50",0,"9,445.53",0,0,0,"29,494.50","26,433.09",0,0,0,0,0,0,0,0,"26,433.09","55,927.59","5,982.85",105.67,"2,445.32",3.07,14.54,"4,342.79","1,597.03",519.93,"2,635.98","5,027.08","22,674.25",,,,,,,,,0,0,0,0,,0,0,0,,89.6,89.6,"453,133.42"
Namibia,"18,604.46","23,439.42",40.1,6.21,85.88,19.74,"42,195.80","6,215.19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,215.19",0,0,,,0,0,,0,0,0,"6,215.19","10,893.10",193.67,"4,595.67",83.99,"4,827.97","4,279.68",602.55,382.06,"7,599.54","1,984.36",0,0,"35,442.60",,,,65.65,,,,,-,65.65,-,65.65,25.59,25.59,,,-,"90,160.03",,Namibia,"88,169.37","562,388.18",0,0,0,0,"650,557.54","2,849.01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,849.01",0,0,0,0,0,0,0,0,0,0,"2,849.01","7,755.32",551.4,"3,757.45",19.14,90.77,"4,481.81","1,538.58",853.22,"3,897.73","4,923.90","27,869.31",,,,,,,,,0,0,0,0,,0,,0,,,0,"681,275.86"
Nauru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,-,-,-,-,,-,,,-,0,,Nauru,"5,897.43","37,616.77",0,0,0,65.33,"43,579.54",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,0,,0,,,0,"43,579.54"
Nepal,0,"439,035.46",103.47,16.02,195.81,154.09,"439,504.85",358.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358.76,"1,241.59",0,,,0,0,,0,0,"1,241.59","1,600.35","1,637.10",15.55,687.84,13.53,711.75,686.03,107.71,50.93,"1,142.60",347.09,0,0,"5,400.12",516.18,,,647.56,,67.88,,,516.18,647.56,67.88,"1,231.63",,-,177.84,,177.84,"448,273.55",,Nepal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,994.48",0,0,0,0,0,0,0,0,"4,994.48","4,994.48",177.22,7.57,77.64,0.26,1.21,117.4,42.35,17.95,82.17,133.68,657.44,,,,,,,,,0,0,0,0,,0,,0,101.49,22.54,124.03,"5,775.95"
Netherlands,314,"3,650.85",1.69,0.26,4.39,0.25,"3,971.45",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,5.61,0.77,2.05,0.07,2.86,1.86,0,0.72,3.01,0,0,0,16.95,,,,,,,,,-,-,-,-,,-,,,-,"3,988.39",,Netherlands,"47,770.12","304,701.67","1,818.54",281.54,"2,500.03",164.93,"357,236.83",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,0,,0,,,0,"357,236.83"
New Caledonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,-,-,-,-,,-,-,,-,0,,New Caledonia,148.33,946.13,0,0,0,1.64,"1,096.10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,0,,0,-,-,0,"1,096.10"
New Zealand,9.62,882.97,0,0,0,0.02,892.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,2.56,0.02,1.08,0.02,1.12,1.06,0.16,0.08,1.8,0.53,0,0,8.44,,,,,,,,,-,-,-,-,,-,,,-,901.06,,New Zealand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33,0.01,0.52,0,0,1.01,0.38,0.11,0.57,1.19,5.12,,,,,,,,,0,0,0,0,,0,,0,,,0,5.12
Nicaragua,510.17,"17,940.98",2.98,0.46,5.18,1.96,"18,461.72",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.35,0,,,0,0,,0,0,29.35,29.35,232.63,4.68,176.64,0.47,11.12,156.21,13.5,5.52,7.02,56.46,23.47,0.28,687.99,,,,,,,,,-,-,-,-,,-,,,-,"19,179.06",,Nicaragua,40.3,257.03,0,0,0,0.72,298.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.21,0,0,0,0,0,0,0,0,31.21,31.21,149.4,2.7,61.24,0.08,0.37,108.01,39.87,13.22,65.96,125.27,566.13,,,,,,,,,0,0,0,0,-,0,0,0,,,0,895.39
Niger,"16,490.38","281,398.34",18.95,2.93,43.09,205.52,"298,159.22","790,555.39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"790,555.39",0,0,,,0,0,,0,0,0,"790,555.39","3,229.34",32.28,"1,359.74",26.17,"1,407.24","1,338.29",207.26,100.01,"2,258.63",670.97,0,0,"10,629.95",,,,,,,,,-,-,-,-,113.68,113.68,,-,-,"1,890,013.64",,Niger,702.34,"4,479.85",88.43,13.69,294.92,14.24,"5,593.46","466,676.42",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"466,676.42",0,0,0,0,0,0,0,0,0,0,"466,676.42","3,291.87",211.87,"1,487.92",7.6,35.65,"2,050.02",722.36,375.11,"1,556.66","2,291.48","12,030.53",,,,,,,,,0,0,0,0,261.11,261.11,0,0,,25.12,25.12,"484,586.65"
Nigeria,"408,588.52","1,905,896.80",5.64,0.87,12.21,384.32,"2,314,888.36","11,652,661.69",0,0,0,"9,100,077.45",0,0,0,0,0,0,0,0,0,0,"20,752,739.14",0,0,,,0,0,,0,0,0,"20,752,739.14","129,953.20","1,959.18","54,392.20","1,084.16","56,925.97","53,653.40","8,082.44","4,558.47","89,942.32","26,138.09",0,0,"426,689.44",,,,,,,,,-,-,-,-,"23,328.37","23,328.37",,-,-,"44,270,384.45",,Nigeria,"32,188.84","205,316.46","5,150.58",797.4,"7,598.26",485.68,"251,537.21","5,578,302.71",0,0,0,0,"5,578,302.71",0,0,0,0,0,0,0,0,0,0,0,0,"11,156,605.41",0,0,0,0,0,0,0,0,0,0,"11,156,605.41","12,315.31",47.22,"4,829.56",0,0,"9,358.14","3,492.76","1,000.82","5,262.63","10,952.12","47,258.57","54,959.69",,"93,162.17",,,,,,"148,121.86",0,0,"148,121.86","20,801.16","20,801.16",,0,,"2,256.80","2,256.80","11,626,581.01"
