,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kuwait,7.86,"3,820.76",0.9,0.14,1.23,0.07,"3,830.96",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,-,-,-,-,,-,,,-,"3,830.96",,Kuwait,0,"1,346.01",0,0,0,0.08,"1,346.09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,0,,0,,,0,"1,346.09"
Kyrgyzstan,"20,947.49",0,142.97,22.14,321.85,49.03,"21,483.48",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,122.26,3.9,50.14,1.11,54.56,49.82,6.79,5.95,81.66,21.83,0,0,398.02,,,,,,,,,-,-,-,-,,-,,,-,"21,881.50",,Kyrgyzstan,"1,879.05","17,852.86",298.99,46.29,455.42,94.95,"20,627.56",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.72,0,37.58,0,25.27,19.79,7.27,0,59.54,17.89,241.05,,,,,,,,,0,0,0,0,,0,0,0,,,0,"20,868.61"
Lao People's Democratic Republic,"7,358.68","83,520.16",0.36,0.06,0.62,61.16,"90,941.04","2,830.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,830.60",251.8,0,,,0,0,,0,0,251.8,"3,082.40",220.46,1.82,93.44,1.7,96.19,89.81,13.79,6.32,155.57,44.99,0,0,724.09,,,,,,14.78,,-,-,-,14.78,14.78,137.29,137.29,,0.12,0.12,"94,899.71",,Lao People's Democratic Republic,"3,702.13","43,390.59",0.15,0.02,1.58,134.33,"47,228.79",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.71,0,0,0,0,16.71,16.71,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.21,,,0,0,0.21,0.21,41.55,41.55,,0,,,0,"47,287.27"
Latvia,332.1,"5,170.83",21.61,3.35,83,1.83,"5,612.72",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,448.99,1.31,189.89,3.61,193.72,189.88,30.96,11.68,317.2,99.72,0,0,"1,486.96",,,,,,,,,-,-,-,-,,-,,,-,"7,099.69",,Latvia,374.34,"2,142.55",12.73,1.97,26.12,3.05,"2,560.76",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,0,,0,,,0,"2,560.76"
Lebanon,78.35,"4,483.69",1.33,0.21,5.86,0.45,"4,569.88",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,101.52,0.33,43.11,0.79,43.95,42.18,6.75,2.58,72.04,21.91,0,0,335.17,,,,,,,,,-,-,-,-,,-,,,-,"4,905.05",,Lebanon,11.45,"1,422.80",1.42,0.22,1.76,0.18,"1,437.83",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,0,,0,,,0,"1,437.83"
Lesotho,"52,563.69","24,189.82",45.42,7.03,100.39,67.47,"76,973.82",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,"24,503.90",258.95,"10,369.27",190.28,"10,725.11","9,921.50","1,497.14",743.58,"17,231.95","4,891.68",0,0,"80,333.37",,,,90.07,71.08,71.4,114.69,,-,161.15,186.09,347.24,,-,,,-,"157,654.43",,Lesotho,"91,214.61","46,317.31",75.03,11.62,105.58,31.46,"137,755.61",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,407.15",2.87,724.32,0.84,480.37,365.87,134,4.39,"1,141.28",329.88,"4,590.97",,,,130.86,,95.86,,-,0,130.86,95.86,226.71,,0,0,0,,,0,"142,573.29"
Liberia,"5,533.05","97,155.82",0,0,0,68.16,"102,757.02",0,0,0,0,"733,357.72",0,0,0,0,0,0,0,0,0,0,"733,357.72",0,0,,,0,0,,0,0,0,"733,357.72","2,710.06",40.34,"1,134.85",22.53,"1,187.19","1,117.81",168.36,94.5,"1,877.00",544.73,0,0,"8,897.37",,,,7.68,,0.34,,-,-,7.68,0.34,8.02,852.85,852.85,,177.39,177.39,"846,050.38",,Liberia,"5,634.24","46,138.24",0,0,0,66.26,"51,838.74",0,0,0,0,0,"221,572.08",0,0,0,0,0,0,0,0,0,0,0,0,"221,572.08",0,0,0,0,0,0,0,0,0,0,"221,572.08","1,389.54",3.29,710.35,0.96,474.69,368.31,135.23,5.02,"1,121.53",332.83,"4,541.76",,,,926.22,,17.37,,,0,926.22,17.37,943.59,899.29,899.29,,0,,,0,"279,795.46"
Libya,0,0,0,0,0,5.7,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,23.4,0.23,9.88,0.19,10.21,9.6,1.47,0.71,16.43,4.79,0,0,76.9,,,,,,,,,-,-,-,-,,-,,,-,82.6,,Libya,75.27,"2,636.57",0,0,0,3.36,"2,715.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.01,3.09,0,2.05,1.56,0.57,0.02,4.87,1.4,19.56,,,,,,,,,0,0,0,0,,0,,0,,,0,"2,734.76"
Lithuania,"1,778.45","9,103.60",67.58,10.46,243.76,7.74,"11,211.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.02,,,,,,,,,-,-,-,-,,-,,,-,"11,211.62",,Lithuania,161.44,"6,487.99",45.19,7,64.8,13.28,"6,779.69",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,0,,0,,,0,"6,779.69"
Luxembourg,15.1,77.31,0,0,0,0.06,92.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0.7,0.1,0.25,0.01,0.35,0.23,0,0.09,0.37,0,0,0,2.1,,,,,,,,,-,-,-,-,,-,,,-,94.57,,Luxembourg,8.37,79.56,0,0,0,0.11,88.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,0,0,0,,,0,88.05
Madagascar,372.58,"239,554.37",0,0,0,26.13,"239,953.08",0,0,0,0,"159,922.72",0,0,0,0,0,0,0,0,0,0,"159,922.72",0,0,,,0,0,,0,0,0,"159,922.72",29.96,0.35,12.53,0.26,13.03,12.65,1.99,1,20.76,6.37,0,0,98.88,"3,044.25",,"4,407.40",266.75,,321.17,,-,"7,451.65",266.75,321.17,"8,039.57","1,240.07","1,240.07",,127.92,127.92,"409,382.23",,Madagascar,"1,541.04","185,754.90",2.35,0.36,2.87,66.69,"187,368.22",0,0,0,0,0,"39,909.05",0,0,0,0,0,0,0,0,0,0,0,0,"39,909.05",0,0,0,0,0,0,0,0,0,0,"39,909.05",174.25,0.24,88.2,0.07,59.67,47.6,17.54,0.37,139.87,43.14,570.94,"3,589.85",,"4,487.98",,,217.97,,-,"8,077.83",0,217.97,"8,295.79","1,099.27","1,099.27",0,0,,132.16,132.16,"237,375.44"
Malawi,"148,379.27","134,184.63",26.38,4.08,60.31,37.87,"282,692.54","851,198.70",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"851,198.70",0,0,,,0,0,,0,0,0,"851,198.70","63,514.19","1,145.36","26,642.54",514.81,"28,018.57","25,565.47","3,691.47","2,309.32","43,984.40","12,049.65",0,0,"207,435.77",,,,,,,,,-,-,-,-,637.19,637.19,,430.72,430.72,"1,342,394.93",,Malawi,"147,980.81","164,362.65",0,0,0,165.09,"312,508.54","115,474.32",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"115,474.32",0,0,0,0,0,0,0,0,0,0,"115,474.32","73,335.66",253.14,"38,101.57",73.93,"24,942.60","18,507.54","6,756.17",386.69,"59,744.47","16,647.22","238,748.98",,,,,,,,,0,0,0,0,263.7,263.7,,0,,,0,"666,995.55"
Malaysia,"4,120.49","61,721.32",11.61,1.8,15.23,43.9,"65,914.34",0,0,0,273.95,0,0,0,0,0,0,0,0,0,0,0,273.95,713.64,0,,,0,0,,0,0,713.64,987.6,"1,650.28",10.2,697.86,13.08,716.4,686.03,108.43,46.04,"1,163.12",351.19,0,0,"5,442.63",,,,,,,,,-,-,-,-,,-,-,,-,"72,344.57",,Malaysia,"3,392.48","61,000.69",5.46,0.85,24.64,0.59,"64,424.71",0,0,0,0,0,0,57.05,0,0,0,0,0,0,0,0,0,0,0,57.05,48.11,0,0,0,0,0,0,0,0,48.11,105.16,216.45,0.03,110.63,0.01,74.15,57.65,21.17,0.05,175.1,52.07,707.33,,,,,,,,,0,0,0,0,,0,,0,0.01,,0.01,"65,237.21"
Maldives,0,498.27,0,0,0,0.32,498.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,1.85,0,0.78,0.01,0.8,0.78,0.13,0.05,1.31,0.41,0,0,6.13,,,,,,,,,-,-,-,-,,-,,,-,504.72,,Maldives,0,274.34,0,0,0,0.34,274.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0,0.29,0,0.19,0.15,0.05,0,0.45,0.13,1.83,,,,,,,,,0,0,0,0,,0,0,0,,,0,276.51
Mali,"23,445.60","162,610.01",10.59,1.64,24.08,133.02,"186,224.94","721,958.54",0,0,0,"606,844.52",0,0,0,0,0,0,0,0,0,0,"1,328,803.06",0,0,,,0,0,,0,0,0,"1,328,803.06",907.41,18,379.3,7.51,400.65,366.81,52.72,34.55,625.01,171.64,0,0,"2,963.61",,,,"1,144.35",,,,,-,"1,144.35",-,"1,144.35","1,429.53","1,429.53",,-,-,"1,520,565.48",,Mali,"17,125.30","106,000.55",0,0,0,159.5,"123,285.35","413,309.08",0,0,0,0,"353,985.30",0,0,0,0,0,0,0,0,0,0,0,0,"767,294.38",0,0,0,0,0,0,0,0,0,0,"767,294.38","5,772.44",4.46,"2,957.17",1.3,"1,975.34","1,525.51",559.74,6.82,"4,673.55","1,377.04","18,853.38",,,,,,,,,0,0,0,0,447.21,447.21,,0,,,0,"909,880.31"
Malta,7.16,83.88,0,0,0,0.06,91.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0.52,0.07,0.19,0.01,0.26,0.17,0,0.07,0.28,0,0,0,1.56,,,,,,,,,-,-,-,-,,-,,,-,92.66,,Malta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,0,,0,,,0,0
Marshall Islands,0,780.48,0.14,0.02,0.19,0.03,780.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,4.81,2.01,,,,-,6.82,-,6.82,,-,,,-,787.69,,Marshall Islands,1.27,203.77,0.05,0.01,0.16,0.03,205.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0.11,0,0.08,0.06,0.02,0,0.18,0.05,0.72,,,,4.22,,,,,0,4.22,0,4.22,,0,0,0,,,0,210.23
Mauritania,"3,744.29","32,950.70",9.1,1.41,20.7,24.96,"36,751.16","26,401.04",0,0,0,"21,709.02",0,0,0,0,0,0,0,0,0,0,"48,110.06",0,0,,,0,0,,0,0,0,"48,110.06",357.26,3.13,150.39,2.91,155.3,149.17,23.41,10.83,250.02,75.59,0,0,"1,178.02",,,,,,,,,-,-,-,-,279.48,279.48,,,-,"86,318.71",,Mauritania,0,"30,817.91",0,0,0,37.72,"30,855.63","18,909.01",0,0,0,0,"15,988.56",0,0,0,0,0,0,0,0,0,0,0,0,"34,897.57",0,0,0,0,0,0,0,0,0,0,"34,897.57",272.87,0.41,138.99,0.12,93.36,73.21,26.92,0.62,219.91,66.22,892.62,,,,,,,,,0,0,0,0,,0,,0,,,0,"66,645.83"
Mauritius,26.8,558.23,0,0,0,0.39,585.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,114.68,0.35,48.48,0.92,49.47,48.55,7.92,3,80.97,25.5,0,0,379.84,,,,,,,,,-,-,-,-,,-,,,-,965.26,,Mauritius,71.11,447.73,0,0,0,0.67,519.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.9,0.05,34.85,0.01,23.23,17.86,6.55,0.08,55.04,16.11,221.67,,,,,,,,,0,0,0,0,,0,,0,,,0,741.19
Mexico,"20,442.28","138,135.46",77.46,11.99,129.21,29.8,"158,826.21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.27,0,,,0,0,,0,0,3.27,3.27,"4,750.45",96.36,"3,609.57",17.49,229.15,"3,123.49",276.43,125.37,178.01,"1,156.63",481.33,10.39,"14,054.68",,,,,,,,,-,-,-,-,,-,,,-,"172,884.15",,Mexico,"5,142.32","90,057.14",51.23,7.93,68.56,51.14,"95,378.32",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,131.40",344.25,"1,184.32",0,0,0,525.28,199.95,436.31,"1,128.11","5,949.61",,,,,,,,,0,0,0,0,,0,,0,,,0,"101,327.94"
Micronesia (Federated States of),0,"1,035.19",0.19,0.03,0.32,0.13,"1,035.86",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,-,-,-,-,,-,0.03,,0.03,"1,035.88",,Micronesia (Federated States of),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,0,,0,0.28,,0.28,0.28
Monaco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,-,-,-,-,,-,,,-,0,,Monaco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,0,,0,-,,0,0
Mongolia,9.73,"31,629.29",39.94,6.18,70.42,9.94,"31,765.51",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,11.03,0.02,4.68,0.09,4.76,4.64,0.75,0.28,7.82,2.44,0,0,36.5,,,,,,,,,-,-,-,-,,-,,,-,"31,802.00",,Mongolia,24.79,"25,720.25",73.07,11.31,109.95,10.89,"25,950.26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0,0.23,0,0.16,0.12,0.04,0,0.37,0.11,1.49,,,,,,,,,0,0,0,0,,0,,0,,,0,"25,951.75"
Montenegro,2.55,324.21,0,0,0,0.21,326.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0.29,0.04,0.11,0,0.15,0.1,0,0.04,0.16,0,0,0,0.88,,,,,,,,,-,-,-,-,,-,,,-,327.86,,Montenegro,2.63,179.16,0,0,0,0.22,182.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,0,,0,,,0,182.02
Montserrat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,-,-,-,-,,-,,,-,0,,Montserrat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,0,,0,,,0,0
Morocco,"13,751.55","244,892.44",23.67,3.67,35.96,97.22,"258,804.51",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,473.87,4.63,199.41,3.86,206.37,197.03,30.65,14.66,331.28,99.08,0,0,"1,560.83",,,,,,,,,-,-,-,-,,-,,,-,"260,365.34",,Morocco,597.29,"102,256.65",1.19,0.18,1.47,30.97,"102,887.75",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.84,0.38,54.14,0.11,36.1,27.93,10.25,0.58,85.35,25.24,345.93,,,,,,,,,0,0,0,0,,0,0,0,,-,0,"103,233.69"
Mozambique,"269,763.20","268,219.93",26.53,4.11,55.25,174.47,"538,243.47","1,892,172.50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,892,172.50",0,0,,,0,0,,0,0,0,"1,892,172.50","88,804.65","1,682.77","37,101.26",739.99,"39,139.16","36,144.37","5,258.18","3,343.48","61,169.26","17,073.90",0,0,"290,457.02",,,,473.61,,151.84,,-,-,473.61,151.84,625.46,288.5,288.5,,230.06,230.06,"2,722,017.01",,Mozambique,"203,732.73","249,664.97",0,0,0,659.61,"454,057.31","783,584.84",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"783,584.84",0,0,0,0,0,0,0,0,0,0,"783,584.84","107,992.81",750.35,"55,736.26",219.05,"36,615.67","27,593.29","10,092.61","1,146.07","87,276.48","24,892.65","352,315.25",,,,"4,944.62",,786.97,,,0,"4,944.62",786.97,"5,731.59",247.92,247.92,,0,,,0,"1,595,936.92"
Myanmar,"196,836.66","947,951.89",70.72,10.95,92.95,805.94,"1,145,769.12","13,683.19",0,"14,093.59","14,093.59",0,0,0,0,0,0,0,0,0,0,0,"41,870.38","19,056.13",0,,,0,0,,0,0,"19,056.13","60,926.50","8,356.86",110.4,"3,500.98",69.4,"3,654.24","3,467.74",529.64,282.06,"5,799.18","1,709.55",0,0,"27,480.05",,,,,,,,,-,-,-,-,,-,183.19,,183.19,"1,234,358.87",,Myanmar,"164,993.15","481,231.66",179.3,27.76,330.81,"1,506.70","648,269.38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,368.40",4.49,"3,279.41",1.31,"2,177.63","1,658.29",607.36,6.86,"5,173.88","1,494.46","20,772.09",,,,,,,,,0,0,0,0,,0,0,0,,116.51,116.51,"669,157.98"
Namibia,"18,604.46","23,439.42",40.1,6.21,85.88,19.74,"42,195.80","6,215.19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,215.19",0,0,,,0,0,,0,0,0,"6,215.19","10,893.10",193.67,"4,595.67",83.99,"4,827.97","4,279.68",602.55,382.06,"7,599.54","1,984.36",0,0,"35,442.60",,,,76.76,,,,,-,76.76,-,76.76,25.59,25.59,,,-,"83,955.94",,Namibia,"29,195.72","51,383.94",19.09,2.96,29.2,89.79,"80,720.69","1,496.13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,496.13",0,0,0,0,0,0,0,0,0,0,"1,496.13","6,744.19",6.09,"3,501.02",1.78,"2,301.84","1,714.89",626.34,9.3,"5,506.42","1,541.80","21,953.68",,,,114.21,91.16,,,,0,205.37,0,205.37,,0,,0,,,0,"104,375.87"
Nauru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,-,-,-,-,,-,,,-,0,,Nauru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,0,,0,,,0,0
Nepal,0,"439,035.46",103.47,16.02,195.81,154.09,"439,504.85",358.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358.76,"1,241.59",0,,,0,0,,0,0,"1,241.59","1,600.35","1,637.10",15.55,687.84,13.53,711.75,686.03,107.71,50.93,"1,142.60",347.09,0,0,"5,400.12",307.55,,,"1,346.45",,67.88,,,307.55,"1,346.45",67.88,"1,721.88",,-,177.84,,177.84,"448,405.04",,Nepal,"3,114.72","252,254.23",11.14,1.72,18.42,231.39,"255,631.63",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,702.72,2.21,359.9,0.64,239.76,185,67.87,3.37,567.39,167.11,"2,295.97",,,,"2,100.43",,96.5,,,0,"2,100.43",96.5,"2,196.93",,0,,0,170.2,,170.2,"260,294.73"
Netherlands,314,"3,650.85",1.69,0.26,4.39,0.25,"3,971.45",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,5.61,0.77,2.05,0.07,2.86,1.86,0,0.72,3.01,0,0,0,16.95,,,,,,,,,-,-,-,-,,-,,,-,"3,988.39",,Netherlands,60.44,"2,321.80",3.36,0.52,4.48,0.83,"2,391.42",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,0,,0,,,0,"2,391.42"
New Caledonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,-,-,-,-,,-,-,,-,0,,New Caledonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,0,,0,-,,0,0
New Zealand,9.62,882.97,0,0,0,0.02,892.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,2.56,0.02,1.08,0.02,1.12,1.06,0.16,0.08,1.8,0.53,0,0,8.44,,,,,,,,,-,-,-,-,,-,,,-,901.06,,New Zealand,0,512.33,0.13,0.02,0.16,0.08,512.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19,0,1.13,0,0.75,0.57,0.21,0,1.78,0.51,7.14,,,,,,,,,0,0,0,0,,0,,0,,,0,519.87
Nicaragua,510.17,"17,940.98",2.98,0.46,5.18,1.96,"18,461.72",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.35,0,,,0,0,,0,0,29.35,29.35,232.63,4.68,176.64,0.47,11.12,156.21,13.5,5.52,7.02,56.46,23.47,0.28,687.99,,,,,,,,,-,-,-,-,,-,,,-,"19,179.06",,Nicaragua,658.59,"6,257.28",0.46,0.07,0.56,1.83,"6,918.79",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.52,0,0,0,0,0,0,0,0,112.52,112.52,44,7.27,24.19,0,0,0,10.99,4.22,9.18,23.52,123.37,,,,,,,,,0,0,0,0,,0,0,0,,,0,"7,154.68"
Niger,"16,490.38","281,398.34",18.95,2.93,43.09,205.52,"298,159.22","790,555.39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"790,555.39",0,0,,,0,0,,0,0,0,"790,555.39","3,229.34",32.28,"1,359.74",26.17,"1,407.24","1,338.29",207.26,100.01,"2,258.63",670.97,0,0,"10,629.95",,,,,,,,,-,-,-,-,113.68,113.68,,-,-,"1,099,458.25",,Niger,"11,136.91","181,760.56",23.49,3.64,34.7,431.9,"193,391.19","566,860.43",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"566,860.43",0,0,0,0,0,0,0,0,0,0,"566,860.43","4,213.40",29.78,"2,166.66",8.69,"1,429.35","1,087.82",398.39,45.48,"3,396.65",982.46,"13,758.68",,,,,,,,,0,0,0,0,37.55,37.55,0,0,,34.75,34.75,"774,082.60"
Nigeria,"408,588.52","1,905,896.80",5.64,0.87,12.21,384.32,"2,314,888.36","11,652,661.69",0,0,0,"9,100,077.45",0,0,0,0,0,0,0,0,0,0,"20,752,739.14",0,0,,,0,0,,0,0,0,"20,752,739.14","129,953.20","1,959.18","54,392.20","1,084.16","56,925.97","53,653.40","8,082.44","4,558.47","89,942.32","26,138.09",0,0,"426,689.44",,,,,,,,,-,-,-,-,"23,328.37","23,328.37",,-,-,"23,517,645.31",,Nigeria,"245,502.11","1,236,270.09",0,0,0,"2,255.93","1,484,028.13","5,182,488.97",0,0,0,0,"4,298,113.36",0,0,0,0,0,0,0,0,0,0,0,0,"9,480,602.33",0,0,0,0,0,0,0,0,0,0,"9,480,602.33","87,706.81",249.51,"44,851.95",72.94,"29,942.07","23,203.24","8,517.64",381.23,"70,769.57","20,968.13","286,663.10",,,,,,,,,0,0,0,0,"18,171.09","18,171.09",,0,,,0,"11,269,464.64"
Niue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,-,-,-,-,,-,,,-,0,,Niue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,0,,0,,,0,0
Northern Mariana Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,-,-,-,-,,-,,,-,0,,Northern Mariana Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0,0.27,0,0.18,0.14,0.05,0,0.43,0.12,1.74,,,,,,,,,0,0,0,0,,0,,0,,,0,1.74
